offline_datapoint_26 1514444273 47689728.000
offline_datapoint_15 1514444273 584.000
offline_datapoint_23 1514444271 3.743
offline_datapoint_22 1514444271 96.615
offline_datapoint_21 1514444271 22397.831
offline_datapoint_20 1514444271 0.037
offline_datapoint_19 1514444271 19.595
offline_datapoint_18 1514444271 0.000
offline_datapoint_12 1514444271 0.000
offline_datapoint_13 1514444271 1.036
offline_datapoint_14 1514444271 2.331
offline_datapoint_9 1514444271 155.432
offline_datapoint_1 1514444273 788713472.000
offline_datapoint_7 1514444273 808218624.000
offline_datapoint_16 1514444271 0.000
offline_datapoint_0 1514444273 77823.000
offline_datapoint_29 1514444273 23620.000
offline_datapoint_28 1514444273 0.000
offline_datapoint_10 1514444271 1037.210
offline_datapoint_24 1514444271 53.139
offline_datapoint_11 1514444273 0.000
offline_datapoint_17 1514444276 24336.000
offline_datapoint_8 1514444276 1231.000
offline_datapoint_27 1514444276 47693824.000
offline_datapoint_25 1514444276 1109397504.000
offline_datapoint_2 1514444274 646.637
offline_datapoint_5 1514444274 2.989
offline_datapoint_6 1514444274 16.606
offline_datapoint_4 1514444276 43679744.000
offline_datapoint_3 1514444276 110784512.000
offline_datapoint_26 1514444276 47693824.000
offline_datapoint_15 1514444276 590.000
offline_datapoint_23 1514444274 0.399
offline_datapoint_22 1514444274 99.691
offline_datapoint_21 1514444274 15978.667
offline_datapoint_20 1514444274 0.004
offline_datapoint_19 1514444274 7.970
offline_datapoint_18 1514444274 0.000
offline_datapoint_12 1514444274 0.000
offline_datapoint_13 1514444274 9.845
offline_datapoint_14 1514444274 25.388
offline_datapoint_9 1514444274 149.770
offline_datapoint_1 1514444276 795344896.000
offline_datapoint_7 1514444276 822038528.000
offline_datapoint_16 1514444274 0.000
offline_datapoint_0 1514444276 77823.000
offline_datapoint_29 1514444276 23620.000
offline_datapoint_28 1514444276 0.000
offline_datapoint_10 1514444274 1686.657
offline_datapoint_24 1514444274 368.282
offline_datapoint_11 1514444276 3.000
offline_datapoint_17 1514444279 24336.000
offline_datapoint_8 1514444279 1224.000
offline_datapoint_27 1514444279 48111616.000
offline_datapoint_25 1514444279 1116008448.000
offline_datapoint_2 1514444277 8556.823
offline_datapoint_5 1514444277 0.664
offline_datapoint_6 1514444277 0.664
offline_datapoint_4 1514444279 43356160.000
offline_datapoint_3 1514444279 110747648.000
offline_datapoint_26 1514444279 48111616.000
offline_datapoint_15 1514444279 581.000
offline_datapoint_23 1514444277 5.484
offline_datapoint_22 1514444277 94.838
offline_datapoint_21 1514444277 69933.176
offline_datapoint_20 1514444277 0.055
offline_datapoint_19 1514444277 5.645
offline_datapoint_18 1514444277 0.000
offline_datapoint_12 1514444277 0.000
offline_datapoint_13 1514444277 27.461
offline_datapoint_14 1514444277 66.580
offline_datapoint_9 1514444277 144.453
offline_datapoint_1 1514444279 791965696.000
offline_datapoint_7 1514444279 811454464.000
offline_datapoint_16 1514444277 0.000
offline_datapoint_0 1514444279 77823.000
offline_datapoint_29 1514444279 23620.000
offline_datapoint_28 1514444279 0.000
offline_datapoint_10 1514444277 4963.853
offline_datapoint_24 1514444277 1131.379
offline_datapoint_11 1514444279 0.000
offline_datapoint_17 1514444282 24336.000
offline_datapoint_8 1514444282 1226.000
offline_datapoint_27 1514444282 48664576.000
offline_datapoint_25 1514444282 1114079232.000
offline_datapoint_2 1514444280 28449.173
offline_datapoint_5 1514444280 8.634
offline_datapoint_6 1514444280 85.675
offline_datapoint_4 1514444282 43356160.000
offline_datapoint_3 1514444282 111050752.000
offline_datapoint_26 1514444282 48664576.000
offline_datapoint_15 1514444282 581.000
offline_datapoint_23 1514444280 0.558
offline_datapoint_22 1514444280 99.615
offline_datapoint_21 1514444280 27301.647
offline_datapoint_20 1514444280 0.006
offline_datapoint_19 1514444280 11.297
offline_datapoint_18 1514444280 0.665
offline_datapoint_12 1514444280 0.000
offline_datapoint_13 1514444280 0.518
offline_datapoint_14 1514444280 0.518
offline_datapoint_9 1514444280 148.521
offline_datapoint_1 1514444282 792494080.000
offline_datapoint_7 1514444282 811876352.000
offline_datapoint_16 1514444280 0.000
offline_datapoint_0 1514444282 77823.000
offline_datapoint_29 1514444282 23620.000
offline_datapoint_28 1514444282 0.000
offline_datapoint_10 1514444280 624.986
offline_datapoint_24 1514444280 16.281
offline_datapoint_11 1514444282 0.000
offline_datapoint_17 1514444285 24336.000
offline_datapoint_8 1514444285 1227.000
offline_datapoint_27 1514444285 48279552.000
offline_datapoint_25 1514444285 1113862144.000
offline_datapoint_2 1514444283 379.776
offline_datapoint_5 1514444283 0.000
offline_datapoint_6 1514444283 0.000
offline_datapoint_4 1514444285 43339776.000
offline_datapoint_3 1514444285 110714880.000
offline_datapoint_26 1514444285 48279552.000
offline_datapoint_15 1514444285 590.000
offline_datapoint_23 1514444283 0.066
offline_datapoint_22 1514444283 99.990
offline_datapoint_21 1514444283 6348.800
offline_datapoint_20 1514444283 0.001
offline_datapoint_19 1514444283 1.660
offline_datapoint_18 1514444283 0.000
offline_datapoint_12 1514444283 0.000
offline_datapoint_13 1514444283 1.554
offline_datapoint_14 1514444283 4.922
offline_datapoint_9 1514444283 137.455
offline_datapoint_1 1514444285 792887296.000
offline_datapoint_7 1514444285 812163072.000
offline_datapoint_16 1514444283 0.000
offline_datapoint_0 1514444285 77823.000
offline_datapoint_29 1514444285 23620.000
offline_datapoint_28 1514444285 0.000
offline_datapoint_10 1514444283 944.257
offline_datapoint_24 1514444283 72.048
offline_datapoint_11 1514444285 0.000
offline_datapoint_17 1514444288 24336.000
offline_datapoint_8 1514444288 1226.000
offline_datapoint_27 1514444288 48553984.000
offline_datapoint_25 1514444288 1114742784.000
offline_datapoint_2 1514444286 2054.854
offline_datapoint_5 1514444286 0.000
offline_datapoint_6 1514444286 0.000
offline_datapoint_4 1514444288 43352064.000
offline_datapoint_3 1514444288 110718976.000
offline_datapoint_26 1514444288 48553984.000
offline_datapoint_15 1514444289 620.000
offline_datapoint_23 1514444287 2.262
offline_datapoint_22 1514444287 97.811
offline_datapoint_21 1514444287 14086.564
offline_datapoint_20 1514444287 0.023
offline_datapoint_19 1514444287 12.953
offline_datapoint_18 1514444287 0.664
offline_datapoint_12 1514444287 0.518
offline_datapoint_13 1514444287 48.187
offline_datapoint_14 1514444287 97.668
offline_datapoint_9 1514444287 159.752
offline_datapoint_1 1514444289 814194688.000
offline_datapoint_7 1514444289 861712384.000
offline_datapoint_16 1514444287 0.000
offline_datapoint_0 1514444289 77823.000
offline_datapoint_29 1514444289 23620.000
offline_datapoint_28 1514444289 0.000
offline_datapoint_10 1514444287 11461.606
offline_datapoint_24 1514444287 1221.221
offline_datapoint_11 1514444289 9.000
offline_datapoint_17 1514444292 24336.000
offline_datapoint_8 1514444292 1209.000
offline_datapoint_27 1514444292 48402432.000
offline_datapoint_25 1514444292 1137934336.000
offline_datapoint_2 1514444290 35849.154
offline_datapoint_5 1514444290 3.653
offline_datapoint_6 1514444290 17.935
offline_datapoint_4 1514444292 43446272.000
offline_datapoint_3 1514444292 110759936.000
offline_datapoint_26 1514444292 48291840.000
offline_datapoint_15 1514444292 608.000
offline_datapoint_23 1514444290 2.135
offline_datapoint_22 1514444290 98.199
offline_datapoint_21 1514444290 75232.970
offline_datapoint_20 1514444290 0.021
offline_datapoint_19 1514444290 10.894
offline_datapoint_18 1514444290 0.660
offline_datapoint_12 1514444290 0.000
offline_datapoint_13 1514444290 30.670
offline_datapoint_14 1514444290 96.907
offline_datapoint_9 1514444290 148.218
offline_datapoint_1 1514444292 809783296.000
offline_datapoint_7 1514444292 851210240.000
offline_datapoint_16 1514444290 0.000
offline_datapoint_0 1514444292 77823.000
offline_datapoint_29 1514444292 23620.000
offline_datapoint_28 1514444292 0.000
offline_datapoint_10 1514444290 5586.061
offline_datapoint_24 1514444290 1432.332
offline_datapoint_11 1514444292 20.000
offline_datapoint_17 1514444294 24336.000
offline_datapoint_8 1514444294 1204.000
offline_datapoint_27 1514444294 50479104.000
offline_datapoint_25 1514444294 1136029696.000
offline_datapoint_2 1514444292 27402.797
offline_datapoint_5 1514444292 4.291
offline_datapoint_6 1514444292 36.972
offline_datapoint_4 1514444294 43675648.000
offline_datapoint_3 1514444294 110804992.000
offline_datapoint_26 1514444294 50479104.000
offline_datapoint_15 1514444294 597.000
offline_datapoint_23 1514444293 0.791
offline_datapoint_22 1514444293 99.375
offline_datapoint_21 1514444293 33280.000
offline_datapoint_20 1514444293 0.008
offline_datapoint_19 1514444293 14.710
offline_datapoint_18 1514444293 6.352
offline_datapoint_12 1514444293 0.000
offline_datapoint_13 1514444293 8.333
offline_datapoint_14 1514444293 41.406
offline_datapoint_9 1514444293 150.112
offline_datapoint_1 1514444294 800768000.000
offline_datapoint_7 1514444294 819998720.000
offline_datapoint_16 1514444293 0.000
offline_datapoint_0 1514444294 77823.000
offline_datapoint_29 1514444294 23620.000
offline_datapoint_28 1514444294 0.000
offline_datapoint_10 1514444293 1798.339
offline_datapoint_24 1514444293 728.496
offline_datapoint_11 1514444294 0.000
offline_datapoint_17 1514444298 24336.000
offline_datapoint_8 1514444298 1213.000
offline_datapoint_27 1514444298 52256768.000
offline_datapoint_25 1514444298 1124761600.000
offline_datapoint_2 1514444296 6270.949
offline_datapoint_5 1514444296 1.003
offline_datapoint_6 1514444296 1.003
offline_datapoint_4 1514444298 43282432.000
offline_datapoint_3 1514444298 110899200.000
offline_datapoint_26 1514444298 52256768.000
offline_datapoint_15 1514444298 614.000
offline_datapoint_23 1514444296 0.558
offline_datapoint_22 1514444296 99.811
offline_datapoint_21 1514444296 55430.737
offline_datapoint_20 1514444296 0.006
offline_datapoint_19 1514444296 6.310
offline_datapoint_18 1514444296 5.978
offline_datapoint_12 1514444296 0.000
offline_datapoint_13 1514444296 23.834
offline_datapoint_14 1514444296 58.549
offline_datapoint_9 1514444296 148.112
offline_datapoint_1 1514444298 816705536.000
offline_datapoint_7 1514444298 848121856.000
offline_datapoint_16 1514444296 0.000
offline_datapoint_0 1514444298 77823.000
offline_datapoint_29 1514444298 23620.000
offline_datapoint_28 1514444298 0.000
offline_datapoint_10 1514444296 4839.540
offline_datapoint_24 1514444296 797.679
offline_datapoint_11 1514444298 15.000
offline_datapoint_17 1514444301 24336.000
offline_datapoint_8 1514444301 1199.000
offline_datapoint_27 1514444301 52719616.000
offline_datapoint_25 1514444301 1141125120.000
offline_datapoint_2 1514444299 21316.160
offline_datapoint_5 1514444299 1.660
offline_datapoint_6 1514444299 1.660
offline_datapoint_4 1514444301 43581440.000
offline_datapoint_3 1514444301 110981120.000
offline_datapoint_26 1514444301 52719616.000
offline_datapoint_15 1514444301 639.000
offline_datapoint_23 1514444299 1.114
offline_datapoint_22 1514444299 99.600
offline_datapoint_21 1514444299 64971.487
offline_datapoint_20 1514444299 0.011
offline_datapoint_19 1514444299 12.866
offline_datapoint_18 1514444299 9.897
offline_datapoint_12 1514444299 0.000
offline_datapoint_13 1514444299 35.825
offline_datapoint_14 1514444299 99.227
offline_datapoint_9 1514444299 150.102
offline_datapoint_1 1514444301 823402496.000
offline_datapoint_7 1514444301 876048384.000
offline_datapoint_16 1514444299 0.000
offline_datapoint_0 1514444301 77823.000
offline_datapoint_29 1514444301 23620.000
offline_datapoint_28 1514444301 0.000
offline_datapoint_10 1514444299 11632.778
offline_datapoint_24 1514444299 1231.830
offline_datapoint_11 1514444301 9.000
offline_datapoint_17 1514444304 24336.000
offline_datapoint_8 1514444304 1194.000
offline_datapoint_27 1514444304 51269632.000
offline_datapoint_25 1514444304 1151131648.000
offline_datapoint_2 1514444302 33671.781
offline_datapoint_5 1514444302 2.639
offline_datapoint_6 1514444302 7.588
offline_datapoint_4 1514444304 43343872.000
offline_datapoint_3 1514444304 111325184.000
offline_datapoint_26 1514444304 51269632.000
offline_datapoint_15 1514444304 610.000
offline_datapoint_23 1514444302 0.267
offline_datapoint_22 1514444302 99.689
offline_datapoint_21 1514444302 96426.667
offline_datapoint_20 1514444302 0.003
offline_datapoint_19 1514444302 3.009
offline_datapoint_18 1514444302 1.672
offline_datapoint_12 1514444302 0.000
offline_datapoint_13 1514444302 27.083
offline_datapoint_14 1514444302 98.437
offline_datapoint_9 1514444302 141.752
offline_datapoint_1 1514444304 811573248.000
offline_datapoint_7 1514444304 836730880.000
offline_datapoint_16 1514444302 0.000
offline_datapoint_0 1514444304 77823.000
offline_datapoint_29 1514444304 23620.000
offline_datapoint_28 1514444304 0.000
offline_datapoint_10 1514444302 5380.221
offline_datapoint_24 1514444302 1405.484
offline_datapoint_11 1514444304 2.000
offline_datapoint_17 1514444307 24336.000
offline_datapoint_8 1514444307 1197.000
offline_datapoint_27 1514444307 52785152.000
offline_datapoint_25 1514444307 1138221056.000
offline_datapoint_2 1514444305 23496.051
offline_datapoint_5 1514444305 1.337
offline_datapoint_6 1514444305 1.337
offline_datapoint_4 1514444307 43372544.000
offline_datapoint_3 1514444307 111407104.000
offline_datapoint_26 1514444307 52785152.000
offline_datapoint_15 1514444307 642.000
offline_datapoint_23 1514444305 5.440
offline_datapoint_22 1514444305 96.383
offline_datapoint_21 1514444305 48135.758
offline_datapoint_20 1514444305 0.054
offline_datapoint_19 1514444305 21.914
offline_datapoint_18 1514444305 14.277
offline_datapoint_12 1514444305 0.000
offline_datapoint_13 1514444305 18.394
offline_datapoint_14 1514444305 40.932
offline_datapoint_9 1514444305 160.700
offline_datapoint_1 1514444307 821211136.000
offline_datapoint_7 1514444307 861700096.000
offline_datapoint_16 1514444305 0.000
offline_datapoint_0 1514444307 77823.000
offline_datapoint_29 1514444307 23620.000
offline_datapoint_28 1514444307 0.000
offline_datapoint_10 1514444305 3369.712
offline_datapoint_24 1514444305 628.522
offline_datapoint_11 1514444307 22.000
offline_datapoint_17 1514444310 24336.000
offline_datapoint_8 1514444310 1194.000
offline_datapoint_27 1514444310 49782784.000
offline_datapoint_25 1514444310 1149349888.000
offline_datapoint_2 1514444308 14211.958
offline_datapoint_5 1514444308 3.652
offline_datapoint_6 1514444308 35.859
offline_datapoint_4 1514444310 43376640.000
offline_datapoint_3 1514444310 111112192.000
offline_datapoint_26 1514444310 49782784.000
offline_datapoint_15 1514444310 621.000
offline_datapoint_23 1514444308 1.332
offline_datapoint_22 1514444308 99.538
offline_datapoint_21 1514444308 61293.714
offline_datapoint_20 1514444308 0.013
offline_datapoint_19 1514444308 9.263
offline_datapoint_18 1514444308 7.609
offline_datapoint_12 1514444308 0.259
offline_datapoint_13 1514444308 42.487
offline_datapoint_14 1514444308 94.560
offline_datapoint_9 1514444308 146.555
offline_datapoint_1 1514444310 818688000.000
offline_datapoint_7 1514444310 840454144.000
offline_datapoint_16 1514444308 0.000
offline_datapoint_0 1514444310 77823.000
offline_datapoint_29 1514444310 23620.000
offline_datapoint_28 1514444310 0.000
offline_datapoint_10 1514444308 10837.777
offline_datapoint_24 1514444308 1338.181
offline_datapoint_11 1514444310 10.000
offline_datapoint_17 1514444313 24336.000
offline_datapoint_8 1514444313 1198.000
offline_datapoint_27 1514444313 48508928.000
offline_datapoint_25 1514444313 1147129856.000
offline_datapoint_2 1514444311 37697.334
offline_datapoint_5 1514444311 2.316
offline_datapoint_6 1514444311 2.316
offline_datapoint_4 1514444313 43388928.000
offline_datapoint_3 1514444313 111173632.000
offline_datapoint_26 1514444313 48508928.000
offline_datapoint_15 1514444313 624.000
offline_datapoint_23 1514444311 0.153
offline_datapoint_22 1514444311 99.522
offline_datapoint_21 1514444311 70656.000
offline_datapoint_20 1514444311 0.002
offline_datapoint_19 1514444311 2.001
offline_datapoint_18 1514444311 1.334
offline_datapoint_12 1514444311 0.000
offline_datapoint_13 1514444311 41.192
offline_datapoint_14 1514444311 100.000
offline_datapoint_9 1514444311 143.743
offline_datapoint_1 1514444313 819400704.000
offline_datapoint_7 1514444313 850116608.000
offline_datapoint_16 1514444311 0.000
offline_datapoint_0 1514444313 77823.000
offline_datapoint_29 1514444313 23620.000
offline_datapoint_28 1514444313 0.000
offline_datapoint_10 1514444311 9155.890
offline_datapoint_24 1514444311 1190.969
offline_datapoint_11 1514444313 6.000
offline_datapoint_17 1514444316 24336.000
offline_datapoint_8 1514444316 1196.000
offline_datapoint_27 1514444316 47009792.000
offline_datapoint_25 1514444316 1148829696.000
offline_datapoint_2 1514444314 33972.812
offline_datapoint_5 1514444314 2.335
offline_datapoint_6 1514444314 2.335
offline_datapoint_4 1514444316 43302912.000
offline_datapoint_3 1514444316 111448064.000
offline_datapoint_26 1514444316 47009792.000
offline_datapoint_15 1514444316 633.000
offline_datapoint_23 1514444314 0.186
offline_datapoint_22 1514444314 99.784
offline_datapoint_21 1514444314 157013.333
offline_datapoint_20 1514444314 0.002
offline_datapoint_19 1514444314 1.993
offline_datapoint_18 1514444314 0.000
offline_datapoint_12 1514444314 0.259
offline_datapoint_13 1514444314 24.871
offline_datapoint_14 1514444314 99.482
offline_datapoint_9 1514444314 136.873
offline_datapoint_1 1514444316 828309504.000
offline_datapoint_7 1514444316 869703680.000
offline_datapoint_16 1514444314 0.000
offline_datapoint_0 1514444316 77823.000
offline_datapoint_29 1514444316 23620.000
offline_datapoint_28 1514444316 0.000
offline_datapoint_10 1514444314 3829.790
offline_datapoint_24 1514444314 1240.828
offline_datapoint_11 1514444316 20.000
offline_datapoint_17 1514444319 24336.000
offline_datapoint_8 1514444319 1184.000
offline_datapoint_27 1514444319 47259648.000
offline_datapoint_25 1514444319 1159401472.000
offline_datapoint_2 1514444317 20642.595
offline_datapoint_5 1514444317 1.661
offline_datapoint_6 1514444317 1.661
offline_datapoint_4 1514444319 43307008.000
offline_datapoint_3 1514444319 111644672.000
offline_datapoint_26 1514444319 47259648.000
offline_datapoint_15 1514444319 668.000
offline_datapoint_23 1514444317 0.867
offline_datapoint_22 1514444317 97.412
offline_datapoint_21 1514444317 29081.600
offline_datapoint_20 1514444317 0.009
offline_datapoint_19 1514444317 6.638
offline_datapoint_18 1514444317 1.328
offline_datapoint_12 1514444317 0.000
offline_datapoint_13 1514444317 40.415
offline_datapoint_14 1514444317 98.964
offline_datapoint_9 1514444317 151.010
offline_datapoint_1 1514444319 842870784.000
offline_datapoint_7 1514444319 922456064.000
offline_datapoint_16 1514444317 0.000
offline_datapoint_0 1514444319 77823.000
offline_datapoint_29 1514444319 23620.000
offline_datapoint_28 1514444319 0.000
offline_datapoint_10 1514444317 9640.382
offline_datapoint_24 1514444317 1050.429
offline_datapoint_11 1514444319 20.000
offline_datapoint_17 1514444322 24336.000
offline_datapoint_8 1514444322 1172.000
offline_datapoint_27 1514444322 50528256.000
offline_datapoint_25 1514444322 1178468352.000
offline_datapoint_2 1514444320 27530.862
offline_datapoint_5 1514444320 2.987
offline_datapoint_6 1514444320 9.957
offline_datapoint_4 1514444322 43450368.000
offline_datapoint_3 1514444322 111390720.000
offline_datapoint_26 1514444322 50528256.000
offline_datapoint_15 1514444322 673.000
offline_datapoint_23 1514444320 2.620
offline_datapoint_22 1514444320 99.547
offline_datapoint_21 1514444320 65536.000
offline_datapoint_20 1514444320 0.026
offline_datapoint_19 1514444320 0.989
offline_datapoint_18 1514444320 0.000
offline_datapoint_12 1514444320 0.000
offline_datapoint_13 1514444320 43.041
offline_datapoint_14 1514444320 99.227
offline_datapoint_9 1514444320 142.087
offline_datapoint_1 1514444322 842694656.000
offline_datapoint_7 1514444322 920510464.000
offline_datapoint_16 1514444320 0.000
offline_datapoint_0 1514444322 77823.000
offline_datapoint_29 1514444322 23620.000
offline_datapoint_28 1514444322 0.000
offline_datapoint_10 1514444320 11399.568
offline_datapoint_24 1514444320 1040.101
offline_datapoint_11 1514444322 28.000
offline_datapoint_17 1514444325 24336.000
offline_datapoint_8 1514444325 1171.000
offline_datapoint_27 1514444325 50675712.000
offline_datapoint_25 1514444325 1180143616.000
offline_datapoint_2 1514444323 29737.645
offline_datapoint_5 1514444323 2.967
offline_datapoint_6 1514444323 17.802
offline_datapoint_4 1514444325 43462656.000
offline_datapoint_3 1514444325 111607808.000
offline_datapoint_26 1514444325 50675712.000
offline_datapoint_15 1514444325 682.000
offline_datapoint_23 1514444323 0.875
offline_datapoint_22 1514444323 99.359
offline_datapoint_21 1514444323 24539.429
offline_datapoint_20 1514444323 0.009
offline_datapoint_19 1514444323 18.675
offline_datapoint_18 1514444323 0.000
offline_datapoint_12 1514444323 0.521
offline_datapoint_13 1514444323 36.459
offline_datapoint_14 1514444323 100.000
offline_datapoint_9 1514444323 158.071
offline_datapoint_1 1514444325 847134720.000
offline_datapoint_7 1514444325 931528704.000
offline_datapoint_16 1514444323 0.000
offline_datapoint_0 1514444325 77823.000
offline_datapoint_29 1514444325 23620.000
offline_datapoint_28 1514444325 0.000
offline_datapoint_10 1514444323 10423.368
offline_datapoint_24 1514444323 1176.197
offline_datapoint_11 1514444325 12.000
offline_datapoint_17 1514444328 24336.000
offline_datapoint_8 1514444328 1164.000
offline_datapoint_27 1514444328 52342784.000
offline_datapoint_25 1514444328 1186607104.000
offline_datapoint_2 1514444326 31528.886
offline_datapoint_5 1514444326 2.001
offline_datapoint_6 1514444326 2.001
offline_datapoint_4 1514444328 43450368.000
offline_datapoint_3 1514444328 111828992.000
offline_datapoint_26 1514444328 52342784.000
offline_datapoint_15 1514444328 673.000
offline_datapoint_23 1514444326 3.140
offline_datapoint_22 1514444326 97.595
offline_datapoint_21 1514444326 58448.000
offline_datapoint_20 1514444326 0.031
offline_datapoint_19 1514444326 9.462
offline_datapoint_18 1514444326 6.209
offline_datapoint_12 1514444326 0.230
offline_datapoint_13 1514444326 32.258
offline_datapoint_14 1514444326 99.539
offline_datapoint_9 1514444326 146.067
offline_datapoint_1 1514444328 854495232.000
offline_datapoint_7 1514444328 943767552.000
offline_datapoint_16 1514444326 0.000
offline_datapoint_0 1514444328 77823.000
offline_datapoint_29 1514444328 23620.000
offline_datapoint_28 1514444328 0.000
offline_datapoint_10 1514444326 12237.658
offline_datapoint_24 1514444326 1348.011
offline_datapoint_11 1514444328 26.000
offline_datapoint_17 1514444331 24336.000
offline_datapoint_8 1514444331 1151.000
offline_datapoint_27 1514444331 53628928.000
offline_datapoint_25 1514444331 1194119168.000
offline_datapoint_2 1514444329 29869.429
offline_datapoint_5 1514444329 1.774
offline_datapoint_6 1514444329 2.957
offline_datapoint_4 1514444331 43376640.000
offline_datapoint_3 1514444331 111988736.000
offline_datapoint_26 1514444331 53628928.000
offline_datapoint_15 1514444331 684.000
offline_datapoint_23 1514444329 3.567
offline_datapoint_22 1514444329 96.801
offline_datapoint_21 1514444329 60595.200
offline_datapoint_20 1514444329 0.036
offline_datapoint_19 1514444329 13.151
offline_datapoint_18 1514444329 4.603
offline_datapoint_12 1514444329 0.000
offline_datapoint_13 1514444329 28.462
offline_datapoint_14 1514444329 99.487
offline_datapoint_9 1514444329 151.567
offline_datapoint_1 1514444331 855859200.000
offline_datapoint_7 1514444331 937590784.000
offline_datapoint_16 1514444329 0.000
offline_datapoint_0 1514444331 77823.000
offline_datapoint_29 1514444331 23620.000
offline_datapoint_28 1514444331 0.000
offline_datapoint_10 1514444329 6938.552
offline_datapoint_24 1514444329 1288.814
offline_datapoint_11 1514444331 15.000
offline_datapoint_17 1514444334 24336.000
offline_datapoint_8 1514444334 1151.000
offline_datapoint_27 1514444334 54394880.000
offline_datapoint_25 1514444334 1198657536.000
offline_datapoint_2 1514444332 22430.618
offline_datapoint_5 1514444332 1.644
offline_datapoint_6 1514444332 1.644
offline_datapoint_4 1514444334 43446272.000
offline_datapoint_3 1514444334 111325184.000
offline_datapoint_26 1514444334 53866496.000
offline_datapoint_15 1514444334 677.000
offline_datapoint_23 1514444332 4.329
offline_datapoint_22 1514444332 97.091
offline_datapoint_21 1514444332 37867.922
offline_datapoint_20 1514444332 0.043
offline_datapoint_19 1514444332 17.951
offline_datapoint_18 1514444332 8.448
offline_datapoint_12 1514444332 0.549
offline_datapoint_13 1514444332 31.594
offline_datapoint_14 1514444332 99.451
offline_datapoint_9 1514444332 158.391
offline_datapoint_1 1514444334 849268736.000
offline_datapoint_7 1514444334 925810688.000
offline_datapoint_16 1514444332 0.000
offline_datapoint_0 1514444334 77823.000
offline_datapoint_29 1514444334 23620.000
offline_datapoint_28 1514444334 0.000
offline_datapoint_10 1514444332 9882.539
offline_datapoint_24 1514444332 1213.275
offline_datapoint_11 1514444334 25.000
offline_datapoint_17 1514444337 24336.000
offline_datapoint_8 1514444337 1153.000
offline_datapoint_27 1514444337 57053184.000
offline_datapoint_25 1514444337 1188478976.000
offline_datapoint_2 1514444335 23345.418
offline_datapoint_5 1514444335 1.408
offline_datapoint_6 1514444335 1.408
offline_datapoint_4 1514444337 43433984.000
offline_datapoint_3 1514444337 111386624.000
offline_datapoint_26 1514444337 57053184.000
offline_datapoint_15 1514444337 691.000
offline_datapoint_23 1514444335 5.763
offline_datapoint_22 1514444335 96.433
offline_datapoint_21 1514444335 50042.435
offline_datapoint_20 1514444335 0.058
offline_datapoint_19 1514444335 22.939
offline_datapoint_18 1514444335 15.293
offline_datapoint_12 1514444335 0.259
