47 1514444266 0.853754 1.000000 0.624695 1.147551 0.765473
44 1514444266 0.000603 1.000000 0.000280 0.000807 0.000000
47 1514444267 0.853754 1.000000 0.624695 1.147551 0.765473
47 1514444268 0.853754 1.000000 0.624695 1.147551 0.765473
44 1514444267 0.000603 1.000000 0.000280 0.000807 0.000000
44 1514444268 0.000603 1.000000 0.000280 0.000807 0.000000
47 1514444269 0.853754 1.000000 0.624695 1.147551 0.765473
44 1514444269 0.000603 1.000000 0.000280 0.000807 0.000000
47 1514444270 0.853754 1.000000 0.624695 1.147551 0.765473
44 1514444270 0.000603 1.000000 0.000280 0.000807 0.000000
47 1514444276 0.644696 1.000000 0.560729 0.754550 0.420765
44 1514444276 0.000613 1.000000 0.000244 0.001557 0.000001
65 1514444276 0.771739 1.000000 0.523401 1.110654 0.631807
62 1514444276 0.940240 1.000000 0.738056 1.137303 0.907403
47 1514444277 0.644696 1.000000 0.560729 0.754550 0.420765
44 1514444277 0.000613 1.000000 0.000244 0.001557 0.000001
65 1514444277 0.771739 1.000000 0.523401 1.110654 0.631807
62 1514444277 0.940240 1.000000 0.738056 1.137303 0.907403
62 1514444278 0.940240 1.000000 0.738056 1.137303 0.907403
65 1514444278 0.771739 1.000000 0.523401 1.110654 0.631807
44 1514444278 0.000613 1.000000 0.000244 0.001557 0.000001
47 1514444278 0.644696 1.000000 0.560729 0.754550 0.420765
47 1514444279 0.644696 1.000000 0.560729 0.754550 0.420765
44 1514444279 0.000613 1.000000 0.000244 0.001557 0.000001
65 1514444279 0.771739 1.000000 0.523401 1.110654 0.631807
62 1514444279 0.940240 1.000000 0.738056 1.137303 0.907403
47 1514444280 0.644696 1.000000 0.560729 0.754550 0.420765
44 1514444280 0.000613 1.000000 0.000244 0.001557 0.000001
65 1514444280 0.771739 1.000000 0.523401 1.110654 0.631807
62 1514444280 0.940240 1.000000 0.738056 1.137303 0.907403
71 1514444286 0.949714 1.000000 0.725675 1.282429 0.940480
47 1514444286 2.378710 1.000000 2.125490 2.698930 5.707121
68 1514444286 0.589505 1.000000 0.524846 0.747732 0.354016
44 1514444286 0.001001 1.000000 0.000272 0.002677 0.000002
74 1514444286 1.458247 1.000000 1.276906 1.735691 2.154172
65 1514444286 1.271656 1.000000 0.681451 2.170588 1.925804
62 1514444286 1.991812 1.000000 1.541030 2.730598 4.155089
71 1514444287 0.949714 1.000000 0.725675 1.282429 0.940480
47 1514444287 2.378710 1.000000 2.125490 2.698930 5.707121
68 1514444287 0.589505 1.000000 0.524846 0.747732 0.354016
44 1514444287 0.001001 1.000000 0.000272 0.002677 0.000002
74 1514444287 1.458247 1.000000 1.276906 1.735691 2.154172
65 1514444287 1.271656 1.000000 0.681451 2.170588 1.925804
62 1514444287 1.991812 1.000000 1.541030 2.730598 4.155089
68 1514444288 0.589505 1.000000 0.524846 0.747732 0.354016
62 1514444288 1.991812 1.000000 1.541030 2.730598 4.155089
65 1514444288 1.271656 1.000000 0.681451 2.170588 1.925804
44 1514444288 0.001001 1.000000 0.000272 0.002677 0.000002
47 1514444288 2.378710 1.000000 2.125490 2.698930 5.707121
74 1514444288 1.458247 1.000000 1.276906 1.735691 2.154172
71 1514444288 0.949714 1.000000 0.725675 1.282429 0.940480
71 1514444289 0.949714 1.000000 0.725675 1.282429 0.940480
47 1514444289 2.378710 1.000000 2.125490 2.698930 5.707121
68 1514444289 0.589505 1.000000 0.524846 0.747732 0.354016
44 1514444289 0.001001 1.000000 0.000272 0.002677 0.000002
74 1514444289 1.458247 1.000000 1.276906 1.735691 2.154172
65 1514444289 1.271656 1.000000 0.681451 2.170588 1.925804
62 1514444289 1.991812 1.000000 1.541030 2.730598 4.155089
71 1514444290 0.949714 1.000000 0.725675 1.282429 0.940480
47 1514444290 2.378710 1.000000 2.125490 2.698930 5.707121
83 1514444291 0.508263 1.000000 0.211601 1.001588 0.338954
68 1514444290 0.589505 1.000000 0.524846 0.747732 0.354016
77 1514444291 25.594355 1.000000 25.337970 25.967591 655.127292
44 1514444290 0.001001 1.000000 0.000272 0.002677 0.000002
74 1514444290 1.458247 1.000000 1.276906 1.735691 2.154172
80 1514444291 2.485993 1.000000 1.852587 2.833100 6.290059
65 1514444290 1.271656 1.000000 0.681451 2.170588 1.925804
62 1514444290 1.991812 1.000000 1.541030 2.730598 4.155089
83 1514444292 0.508263 1.000000 0.211601 1.001588 0.338954
77 1514444292 25.594355 1.000000 25.337970 25.967591 655.127292
80 1514444292 2.485993 1.000000 1.852587 2.833100 6.290059
77 1514444293 25.594355 1.000000 25.337970 25.967591 655.127292
80 1514444293 2.485993 1.000000 1.852587 2.833100 6.290059
83 1514444293 0.508263 1.000000 0.211601 1.001588 0.338954
83 1514444294 0.508263 1.000000 0.211601 1.001588 0.338954
77 1514444294 25.594355 1.000000 25.337970 25.967591 655.127292
80 1514444294 2.485993 1.000000 1.852587 2.833100 6.290059
68 1514444296 0.911275 0.600000 0.342974 1.947524 0.821404
68 1514444297 0.911275 0.600000 0.342974 1.947524 0.821404
68 1514444298 0.911275 0.600000 0.342974 1.947524 0.821404
68 1514444299 0.911275 0.600000 0.342974 1.947524 0.821404
77 1514444295 25.594355 1.000000 25.337970 25.967591 655.127292
77 1514444296 24.320258 0.200000 24.320258 24.320258 118.294991
77 1514444297 24.320258 0.200000 24.320258 24.320258 118.294991
77 1514444298 24.320258 0.200000 24.320258 24.320258 118.294991
77 1514444299 24.320258 0.200000 24.320258 24.320258 118.294991
71 1514444296 0.753548 1.000000 0.226412 1.421317 0.831903
71 1514444297 0.753548 1.000000 0.226412 1.421317 0.831903
71 1514444298 0.753548 1.000000 0.226412 1.421317 0.831903
71 1514444299 0.753548 1.000000 0.226412 1.421317 0.831903
80 1514444295 2.485993 1.000000 1.852587 2.833100 6.290059
80 1514444296 2.094771 0.200000 2.094771 2.094771 0.877613
80 1514444297 2.094771 0.200000 2.094771 2.094771 0.877613
80 1514444298 2.094771 0.200000 2.094771 2.094771 0.877613
80 1514444299 2.094771 0.200000 2.094771 2.094771 0.877613
65 1514444296 1.542307 0.600000 1.232687 1.796964 1.459974
65 1514444297 1.542307 0.600000 1.232687 1.796964 1.459974
65 1514444298 1.542307 0.600000 1.232687 1.796964 1.459974
65 1514444299 1.542307 0.600000 1.232687 1.796964 1.459974
47 1514444296 1.497063 1.600000 0.720256 2.522590 4.274137
47 1514444297 1.497063 1.600000 0.720256 2.522590 4.274137
47 1514444298 1.497063 1.600000 0.720256 2.522590 4.274137
47 1514444299 1.497063 1.600000 0.720256 2.522590 4.274137
83 1514444295 0.508263 1.000000 0.211601 1.001588 0.338954
83 1514444296 1.236287 0.200000 1.236287 1.236287 0.305681
83 1514444297 1.236287 0.200000 1.236287 1.236287 0.305681
83 1514444298 1.236287 0.200000 1.236287 1.236287 0.305681
83 1514444299 1.236287 0.200000 1.236287 1.236287 0.305681
74 1514444296 0.520572 1.000000 0.211157 1.040906 0.363227
74 1514444297 0.520572 1.000000 0.211157 1.040906 0.363227
74 1514444298 0.520572 1.000000 0.211157 1.040906 0.363227
74 1514444299 0.520572 1.000000 0.211157 1.040906 0.363227
44 1514444296 0.000562 1.000000 0.000267 0.001047 0.000000
44 1514444297 0.000562 1.000000 0.000267 0.001047 0.000000
44 1514444298 0.000562 1.000000 0.000267 0.001047 0.000000
44 1514444299 0.000562 1.000000 0.000267 0.001047 0.000000
71 1514444300 0.753548 1.000000 0.226412 1.421317 0.831903
47 1514444300 1.497063 1.600000 0.720256 2.522590 4.274137
47 1514444301 1.848252 0.600000 0.407734 2.661752 2.675627
83 1514444300 1.236287 0.200000 1.236287 1.236287 0.305681
83 1514444301 0.674635 0.800000 0.202265 1.494777 0.590302
68 1514444300 0.911275 0.600000 0.342974 1.947524 0.821404
68 1514444301 1.592887 0.400000 1.570559 1.615215 1.015114
77 1514444300 24.320258 0.200000 24.320258 24.320258 118.294991
77 1514444301 27.747036 0.800000 27.313361 28.066369 615.978862
44 1514444300 0.000562 1.000000 0.000267 0.001047 0.000000
74 1514444300 0.520572 1.000000 0.211157 1.040906 0.363227
80 1514444300 2.094771 0.200000 2.094771 2.094771 0.877613
80 1514444301 2.970708 0.800000 2.130606 3.878336 7.408366
65 1514444300 1.542307 0.600000 1.232687 1.796964 1.459974
65 1514444301 3.433763 0.400000 3.007337 3.860188 4.789026
62 1514444301 2.750479 1.000000 1.802159 3.806898 8.151664
47 1514444302 1.848252 0.600000 0.407734 2.661752 2.675627
47 1514444303 1.848252 0.600000 0.407734 2.661752 2.675627
83 1514444302 0.674635 0.800000 0.202265 1.494777 0.590302
83 1514444303 0.674635 0.800000 0.202265 1.494777 0.590302
68 1514444302 1.592887 0.400000 1.570559 1.615215 1.015114
68 1514444303 1.592887 0.400000 1.570559 1.615215 1.015114
77 1514444302 27.747036 0.800000 27.313361 28.066369 615.978862
77 1514444303 27.747036 0.800000 27.313361 28.066369 615.978862
80 1514444302 2.970708 0.800000 2.130606 3.878336 7.408366
80 1514444303 2.970708 0.800000 2.130606 3.878336 7.408366
65 1514444302 3.433763 0.400000 3.007337 3.860188 4.789026
65 1514444303 3.433763 0.400000 3.007337 3.860188 4.789026
62 1514444302 2.750479 1.000000 1.802159 3.806898 8.151664
62 1514444303 2.750479 1.000000 1.802159 3.806898 8.151664
47 1514444304 1.848252 0.600000 0.407734 2.661752 2.675627
47 1514444305 1.848252 0.600000 0.407734 2.661752 2.675627
83 1514444304 0.674635 0.800000 0.202265 1.494777 0.590302
83 1514444305 0.674635 0.800000 0.202265 1.494777 0.590302
68 1514444304 1.592887 0.400000 1.570559 1.615215 1.015114
68 1514444305 1.592887 0.400000 1.570559 1.615215 1.015114
77 1514444304 27.747036 0.800000 27.313361 28.066369 615.978862
77 1514444305 27.747036 0.800000 27.313361 28.066369 615.978862
80 1514444304 2.970708 0.800000 2.130606 3.878336 7.408366
80 1514444305 2.970708 0.800000 2.130606 3.878336 7.408366
65 1514444304 3.433763 0.400000 3.007337 3.860188 4.789026
65 1514444305 3.433763 0.400000 3.007337 3.860188 4.789026
62 1514444304 2.750479 1.000000 1.802159 3.806898 8.151664
62 1514444305 2.750479 1.000000 1.802159 3.806898 8.151664
47 1514444306 1.063368 1.800000 0.511708 1.724944 2.376915
44 1514444306 0.001170 1.000000 0.000272 0.004116 0.000004
65 1514444306 1.173772 1.600000 0.607661 1.913948 2.442511
62 1514444306 1.126297 1.200000 0.877091 1.450607 1.593719
62 1514444307 1.126297 1.200000 0.877091 1.450607 1.593719
62 1514444308 1.126297 1.200000 0.877091 1.450607 1.593719
65 1514444307 1.173772 1.600000 0.607661 1.913948 2.442511
65 1514444308 1.173772 1.600000 0.607661 1.913948 2.442511
44 1514444307 0.001170 1.000000 0.000272 0.004116 0.000004
44 1514444308 0.001170 1.000000 0.000272 0.004116 0.000004
47 1514444307 1.063368 1.800000 0.511708 1.724944 2.376915
47 1514444308 1.063368 1.800000 0.511708 1.724944 2.376915
47 1514444309 1.063368 1.800000 0.511708 1.724944 2.376915
47 1514444310 1.063368 1.800000 0.511708 1.724944 2.376915
44 1514444309 0.001170 1.000000 0.000272 0.004116 0.000004
44 1514444310 0.001170 1.000000 0.000272 0.004116 0.000004
65 1514444309 1.173772 1.600000 0.607661 1.913948 2.442511
65 1514444310 1.173772 1.600000 0.607661 1.913948 2.442511
62 1514444309 1.126297 1.200000 0.877091 1.450607 1.593719
62 1514444310 1.126297 1.200000 0.877091 1.450607 1.593719
71 1514444311 0.740525 1.000000 0.453859 1.344537 0.671067
83 1514444311 0.630479 0.200000 0.630479 0.630479 0.079501
68 1514444311 0.835520 1.000000 0.266726 1.238477 0.837241
77 1514444311 28.489416 0.200000 28.489416 28.489416 162.329369
74 1514444311 0.836726 1.000000 0.595021 1.025630 0.721397
80 1514444311 1.442921 0.400000 1.231072 1.654771 0.850761
65 1514444311 1.238260 0.400000 1.088001 1.388518 0.622346
62 1514444311 1.479328 0.800000 1.081186 1.732126 1.805426
71 1514444312 0.740525 1.000000 0.453859 1.344537 0.671067
83 1514444312 0.630479 0.200000 0.630479 0.630479 0.079501
68 1514444312 0.835520 1.000000 0.266726 1.238477 0.837241
77 1514444312 28.489416 0.200000 28.489416 28.489416 162.329369
74 1514444312 0.836726 1.000000 0.595021 1.025630 0.721397
80 1514444312 1.442921 0.400000 1.231072 1.654771 0.850761
65 1514444312 1.238260 0.400000 1.088001 1.388518 0.622346
62 1514444312 1.479328 0.800000 1.081186 1.732126 1.805426
68 1514444313 0.835520 1.000000 0.266726 1.238477 0.837241
68 1514444314 0.835520 1.000000 0.266726 1.238477 0.837241
62 1514444313 1.479328 0.800000 1.081186 1.732126 1.805426
62 1514444314 1.479328 0.800000 1.081186 1.732126 1.805426
77 1514444313 28.489416 0.200000 28.489416 28.489416 162.329369
77 1514444314 28.489416 0.200000 28.489416 28.489416 162.329369
71 1514444313 0.740525 1.000000 0.453859 1.344537 0.671067
71 1514444314 0.740525 1.000000 0.453859 1.344537 0.671067
65 1514444313 1.238260 0.400000 1.088001 1.388518 0.622346
65 1514444314 1.238260 0.400000 1.088001 1.388518 0.622346
83 1514444313 0.630479 0.200000 0.630479 0.630479 0.079501
83 1514444314 0.630479 0.200000 0.630479 0.630479 0.079501
74 1514444313 0.836726 1.000000 0.595021 1.025630 0.721397
74 1514444314 0.836726 1.000000 0.595021 1.025630 0.721397
71 1514444315 0.740525 1.000000 0.453859 1.344537 0.671067
71 1514444316 0.984172 0.400000 0.816102 1.152242 0.398737
71 1514444317 0.984172 0.400000 0.816102 1.152242 0.398737
71 1514444318 0.984172 0.400000 0.816102 1.152242 0.398737
47 1514444316 2.905267 0.600000 2.041845 3.776208 5.365163
47 1514444317 2.905267 0.600000 2.041845 3.776208 5.365163
47 1514444318 2.905267 0.600000 2.041845 3.776208 5.365163
83 1514444315 0.630479 0.200000 0.630479 0.630479 0.079501
83 1514444316 1.366469 0.800000 1.072219 1.516515 1.518141
83 1514444317 1.366469 0.800000 1.072219 1.516515 1.518141
83 1514444318 1.366469 0.800000 1.072219 1.516515 1.518141
68 1514444315 0.835520 1.000000 0.266726 1.238477 0.837241
68 1514444316 1.118220 0.200000 1.118220 1.118220 0.250083
68 1514444317 1.118220 0.200000 1.118220 1.118220 0.250083
68 1514444318 1.118220 0.200000 1.118220 1.118220 0.250083
77 1514444315 28.489416 0.200000 28.489416 28.489416 162.329369
77 1514444316 31.028825 0.800000 29.754676 32.117045 771.097256
77 1514444317 31.028825 0.800000 29.754676 32.117045 771.097256
77 1514444318 31.028825 0.800000 29.754676 32.117045 771.097256
44 1514444316 0.000537 1.000000 0.000354 0.000747 0.000000
44 1514444317 0.000537 1.000000 0.000354 0.000747 0.000000
44 1514444318 0.000537 1.000000 0.000354 0.000747 0.000000
74 1514444315 0.836726 1.000000 0.595021 1.025630 0.721397
74 1514444316 1.720313 1.200000 0.646821 2.687898 4.043791
74 1514444317 1.720313 1.200000 0.646821 2.687898 4.043791
74 1514444318 1.720313 1.200000 0.646821 2.687898 4.043791
80 1514444313 1.442921 0.400000 1.231072 1.654771 0.850761
80 1514444314 1.442921 0.400000 1.231072 1.654771 0.850761
80 1514444315 1.442921 0.400000 1.231072 1.654771 0.850761
80 1514444316 2.875396 0.600000 2.639404 3.151083 4.987395
80 1514444317 2.875396 0.600000 2.639404 3.151083 4.987395
80 1514444318 2.875396 0.600000 2.639404 3.151083 4.987395
65 1514444315 1.238260 0.400000 1.088001 1.388518 0.622346
65 1514444316 1.678290 0.200000 1.678290 1.678290 0.563332
65 1514444317 1.678290 0.200000 1.678290 1.678290 0.563332
65 1514444318 1.678290 0.200000 1.678290 1.678290 0.563332
62 1514444315 1.479328 0.800000 1.081186 1.732126 1.805426
62 1514444316 1.535142 0.200000 1.535142 1.535142 0.471332
62 1514444317 1.535142 0.200000 1.535142 1.535142 0.471332
62 1514444318 1.535142 0.200000 1.535142 1.535142 0.471332
68 1514444319 1.118220 0.200000 1.118220 1.118220 0.250083
68 1514444320 1.118220 0.200000 1.118220 1.118220 0.250083
62 1514444319 1.535142 0.200000 1.535142 1.535142 0.471332
62 1514444320 1.535142 0.200000 1.535142 1.535142 0.471332
71 1514444319 0.984172 0.400000 0.816102 1.152242 0.398737
71 1514444320 0.984172 0.400000 0.816102 1.152242 0.398737
80 1514444319 2.875396 0.600000 2.639404 3.151083 4.987395
80 1514444320 2.875396 0.600000 2.639404 3.151083 4.987395
65 1514444319 1.678290 0.200000 1.678290 1.678290 0.563332
65 1514444320 1.678290 0.200000 1.678290 1.678290 0.563332
47 1514444319 2.905267 0.600000 2.041845 3.776208 5.365163
47 1514444320 2.905267 0.600000 2.041845 3.776208 5.365163
74 1514444319 1.720313 1.200000 0.646821 2.687898 4.043791
74 1514444320 1.720313 1.200000 0.646821 2.687898 4.043791
71 1514444321 2.534212 1.000000 2.361899 2.737978 6.438530
71 1514444322 2.534212 1.000000 2.361899 2.737978 6.438530
47 1514444321 4.447500 0.600000 4.160568 5.015373 11.964903
47 1514444322 4.447500 0.600000 4.160568 5.015373 11.964903
83 1514444319 1.366469 0.800000 1.072219 1.516515 1.518141
